IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.90.251.239,443,443,true,FRA,Europe,Frankfurt,268,4.91
34.116.239.18,443,443,true,FRA,Europe,Frankfurt,269,4.91
34.91.18.119,443,443,true,FRA,Europe,Frankfurt,259,4.90
35.198.181.47,443,443,true,FRA,Europe,Frankfurt,267,4.90
34.65.184.13,443,443,true,FRA,Europe,Frankfurt,266,4.90
34.91.109.181,443,443,true,FRA,Europe,Frankfurt,260,4.90
34.90.239.45,443,443,true,FRA,Europe,Frankfurt,255,4.89
34.159.187.101,443,443,true,FRA,Europe,Frankfurt,275,4.89
34.154.186.147,443,443,true,FRA,Europe,Frankfurt,250,4.89
35.246.229.228,443,443,true,FRA,Europe,Frankfurt,249,4.88
34.65.203.85,443,443,true,FRA,Europe,Frankfurt,253,4.88
35.246.229.133,443,443,true,FRA,Europe,Frankfurt,251,4.88
34.154.183.87,443,443,true,FRA,Europe,Frankfurt,255,4.87
34.91.215.242,443,443,true,FRA,Europe,Frankfurt,257,4.87
34.65.198.87,443,443,true,FRA,Europe,Frankfurt,263,4.87
34.91.18.119,443,443,true,FRA,Europe,Frankfurt,257,4.86
34.65.111.170,443,443,true,FRA,Europe,Frankfurt,254,4.86
34.65.219.255,443,443,true,FRA,Europe,Frankfurt,251,4.86
35.246.156.150,443,443,true,FRA,Europe,Frankfurt,268,4.86
34.91.83.51,443,443,true,FRA,Europe,Frankfurt,257,4.86
34.159.51.70,443,443,true,FRA,Europe,Frankfurt,256,4.86
34.65.105.132,443,443,true,FRA,Europe,Frankfurt,251,4.86
34.159.70.68,443,443,true,FRA,Europe,Frankfurt,278,4.86
34.116.233.144,443,443,true,FRA,Europe,Frankfurt,531,4.85
34.90.140.37,443,443,true,FRA,Europe,Frankfurt,255,4.85
34.118.99.126,443,443,true,FRA,Europe,Frankfurt,294,4.85
34.91.217.220,443,443,true,FRA,Europe,Frankfurt,267,4.85
34.65.212.37,443,443,true,FRA,Europe,Frankfurt,250,4.85
34.141.181.84,443,443,true,FRA,Europe,Frankfurt,258,4.84
34.154.60.0,443,443,true,FRA,Europe,Frankfurt,256,4.84
34.154.33.74,443,443,true,FRA,Europe,Frankfurt,279,4.84
34.65.174.22,443,443,true,FRA,Europe,Frankfurt,259,4.83
35.246.191.74,443,443,true,FRA,Europe,Frankfurt,266,4.83
34.90.95.205,443,443,true,FRA,Europe,Frankfurt,258,4.83
34.159.198.184,443,443,true,FRA,Europe,Frankfurt,267,4.82
34.90.76.0,443,443,true,FRA,Europe,Frankfurt,259,4.82
34.65.56.107,443,443,true,FRA,Europe,Frankfurt,257,4.82
34.159.20.254,443,443,true,FRA,Europe,Frankfurt,248,4.81
34.89.153.165,443,443,true,FRA,Europe,Frankfurt,250,4.81
34.91.119.31,443,443,true,FRA,Europe,Frankfurt,258,4.80
34.89.198.241,443,443,true,FRA,Europe,Frankfurt,250,4.80
34.90.90.22,443,443,true,FRA,Europe,Frankfurt,256,4.80
34.65.56.107,443,443,true,FRA,Europe,Frankfurt,252,4.80
34.91.166.255,443,443,true,FRA,Europe,Frankfurt,225,4.80
34.154.42.111,443,443,true,FRA,Europe,Frankfurt,251,4.80
34.118.3.150,443,443,true,FRA,Europe,Frankfurt,266,4.80
34.90.238.42,443,443,true,FRA,Europe,Frankfurt,265,4.79
34.154.251.137,443,443,true,FRA,Europe,Frankfurt,250,4.79
34.154.106.186,443,443,true,FRA,Europe,Frankfurt,250,4.78
34.159.127.230,443,443,true,FRA,Europe,Frankfurt,251,4.78
34.116.154.245,443,443,true,FRA,Europe,Frankfurt,312,4.77
35.246.165.122,443,443,true,FRA,Europe,Frankfurt,253,4.77
34.141.33.67,443,443,true,FRA,Europe,Frankfurt,265,4.77
34.91.55.37,443,443,true,FRA,Europe,Frankfurt,257,4.76
35.198.135.212,443,443,true,FRA,Europe,Frankfurt,260,4.75
34.89.144.176,443,443,true,FRA,Europe,Frankfurt,268,4.75
34.90.252.67,443,443,true,FRA,Europe,Frankfurt,271,4.74
34.118.70.10,443,443,true,FRA,Europe,Frankfurt,273,4.74
34.154.158.195,443,443,true,FRA,Europe,Frankfurt,253,4.74
34.89.222.203,443,443,true,FRA,Europe,Frankfurt,262,4.73
34.116.172.212,443,443,true,FRA,Europe,Frankfurt,325,4.73
34.65.224.8,443,443,true,FRA,Europe,Frankfurt,252,4.73
34.118.99.186,443,443,true,FRA,Europe,Frankfurt,267,4.73
34.154.183.207,443,443,true,AMS,Europe,Amsterdam,252,4.73
34.65.71.15,443,443,true,FRA,Europe,Frankfurt,249,4.73
34.159.39.234,443,443,true,FRA,Europe,Frankfurt,274,4.72
34.154.188.118,443,443,true,FRA,Europe,Frankfurt,255,4.72
34.91.57.107,443,443,true,FRA,Europe,Frankfurt,257,4.72
34.65.224.8,443,443,true,FRA,Europe,Frankfurt,255,4.71
34.107.91.0,443,443,true,FRA,Europe,Frankfurt,262,4.71
34.154.86.221,443,443,true,FRA,Europe,Frankfurt,258,4.71
35.204.156.161,443,443,true,FRA,Europe,Frankfurt,262,4.71
34.90.125.228,443,443,true,FRA,Europe,Frankfurt,256,4.71
35.204.82.18,443,443,true,FRA,Europe,Frankfurt,257,4.71
34.65.41.222,443,443,true,FRA,Europe,Frankfurt,256,4.70
34.159.75.128,443,443,true,FRA,Europe,Frankfurt,308,4.70
34.141.255.0,443,443,true,FRA,Europe,Frankfurt,286,4.70
34.154.61.129,443,443,true,FRA,Europe,Frankfurt,252,4.70
34.65.60.71,443,443,true,FRA,Europe,Frankfurt,281,4.69
34.154.6.13,443,443,true,FRA,Europe,Frankfurt,252,4.69
34.118.20.188,443,443,true,FRA,Europe,Frankfurt,269,4.69
34.91.215.133,443,443,true,FRA,Europe,Frankfurt,258,4.69
34.65.175.223,443,443,true,FRA,Europe,Frankfurt,262,4.68
34.90.95.205,443,443,true,FRA,Europe,Frankfurt,256,4.68
34.91.215.133,443,443,true,FRA,Europe,Frankfurt,259,4.68
34.91.55.37,443,443,true,FRA,Europe,Frankfurt,263,4.67
34.91.215.133,443,443,true,FRA,Europe,Frankfurt,271,4.67
34.65.176.142,443,443,true,FRA,Europe,Frankfurt,249,4.67
34.154.81.193,443,443,true,FRA,Europe,Frankfurt,257,4.67
34.141.87.147,443,443,true,FRA,Europe,Frankfurt,260,4.66
34.65.203.85,443,443,true,FRA,Europe,Frankfurt,249,4.65
34.116.181.93,443,443,true,FRA,Europe,Frankfurt,362,4.65
34.34.13.117,443,443,true,FRA,Europe,Frankfurt,258,4.65
34.118.20.188,443,443,true,FRA,Europe,Frankfurt,354,4.65
34.147.48.14,443,443,true,FRA,Europe,Frankfurt,260,4.65
34.116.195.106,443,443,true,FRA,Europe,Frankfurt,270,4.64
34.89.156.87,443,443,true,FRA,Europe,Frankfurt,265,4.64
34.65.79.91,443,443,true,FRA,Europe,Frankfurt,249,4.63
34.89.144.176,443,443,true,FRA,Europe,Frankfurt,262,4.63
34.65.168.242,443,443,true,FRA,Europe,Frankfurt,252,4.62
34.107.91.0,443,443,true,FRA,Europe,Frankfurt,317,4.62
34.107.119.161,443,443,true,FRA,Europe,Frankfurt,289,4.62
34.159.4.145,443,443,true,FRA,Europe,Frankfurt,267,4.62
34.118.115.199,443,443,true,FRA,Europe,Frankfurt,267,4.61
34.91.167.241,443,443,true,FRA,Europe,Frankfurt,258,4.61
34.154.127.37,443,443,true,FRA,Europe,Frankfurt,248,4.61
34.90.90.22,443,443,true,FRA,Europe,Frankfurt,258,4.61
35.204.130.79,443,443,true,FRA,Europe,Frankfurt,264,4.60
34.65.197.35,443,443,true,FRA,Europe,Frankfurt,257,4.59
34.91.215.242,443,443,true,FRA,Europe,Frankfurt,256,4.59
34.154.101.73,443,443,true,FRA,Europe,Frankfurt,272,4.59
34.147.114.254,443,443,true,FRA,Europe,Frankfurt,258,4.58
34.65.59.29,443,443,true,FRA,Europe,Frankfurt,320,4.58
34.65.3.75,443,443,true,FRA,Europe,Frankfurt,489,4.58
34.65.117.28,443,443,true,FRA,Europe,Frankfurt,259,4.57
34.116.179.88,443,443,true,FRA,Europe,Frankfurt,266,4.57
34.154.187.9,443,443,true,FRA,Europe,Frankfurt,263,4.56
34.107.29.81,443,443,true,FRA,Europe,Frankfurt,337,4.56
34.118.30.99,443,443,true,FRA,Europe,Frankfurt,287,4.56
34.118.104.248,443,443,true,FRA,Europe,Frankfurt,290,4.55
34.116.147.20,443,443,true,FRA,Europe,Frankfurt,314,4.55
34.65.213.159,443,443,true,FRA,Europe,Frankfurt,266,4.55
35.204.139.87,443,443,true,FRA,Europe,Frankfurt,257,4.55
34.159.252.38,443,443,true,FRA,Europe,Frankfurt,261,4.54
34.65.184.13,443,443,true,FRA,Europe,Frankfurt,257,4.54
34.116.154.245,443,443,true,FRA,Europe,Frankfurt,268,4.54
34.65.188.136,443,443,true,FRA,Europe,Frankfurt,265,4.54
34.65.44.114,443,443,true,FRA,Europe,Frankfurt,260,4.53
34.90.90.22,443,443,true,FRA,Europe,Frankfurt,261,4.53
34.91.167.241,443,443,true,FRA,Europe,Frankfurt,278,4.53
34.65.113.124,443,443,true,FRA,Europe,Frankfurt,250,4.51
34.116.179.88,443,443,true,FRA,Europe,Frankfurt,337,4.51
34.154.113.216,443,443,true,FRA,Europe,Frankfurt,272,4.51
34.154.41.20,443,443,true,FRA,Europe,Frankfurt,257,4.50
34.116.240.209,443,443,true,FRA,Europe,Frankfurt,274,4.50
34.65.140.94,443,443,true,FRA,Europe,Frankfurt,257,4.50
34.65.157.100,443,443,true,FRA,Europe,Frankfurt,261,4.49
34.90.76.0,443,443,true,FRA,Europe,Frankfurt,263,4.49
34.116.241.129,443,443,true,FRA,Europe,Frankfurt,266,4.49
34.65.18.21,443,443,true,FRA,Europe,Frankfurt,253,4.49
35.198.153.105,443,443,true,FRA,Europe,Frankfurt,249,4.48
34.65.197.71,443,443,true,FRA,Europe,Frankfurt,251,4.48
34.89.250.229,443,443,true,FRA,Europe,Frankfurt,256,4.48
34.154.184.119,443,443,true,FRA,Europe,Frankfurt,262,4.48
34.90.252.67,443,443,true,FRA,Europe,Frankfurt,265,4.47
34.65.41.218,443,443,true,FRA,Europe,Frankfurt,242,4.46
34.65.169.173,443,443,true,FRA,Europe,Frankfurt,250,4.46
34.90.76.0,443,443,true,FRA,Europe,Frankfurt,257,4.45
34.89.156.87,443,443,true,FRA,Europe,Frankfurt,249,4.45
34.118.61.6,443,443,true,FRA,Europe,Frankfurt,295,4.45
34.91.81.192,443,443,true,FRA,Europe,Frankfurt,260,4.45
34.65.167.149,443,443,true,FRA,Europe,Frankfurt,251,4.45
34.116.205.141,443,443,true,FRA,Europe,Frankfurt,350,4.45
34.89.156.87,443,443,true,FRA,Europe,Frankfurt,250,4.43
35.204.50.60,443,443,true,FRA,Europe,Frankfurt,257,4.43
34.65.168.242,443,443,true,FRA,Europe,Frankfurt,251,4.43
34.65.105.132,443,443,true,FRA,Europe,Frankfurt,253,4.43
34.65.174.22,443,443,true,FRA,Europe,Frankfurt,259,4.43
34.65.139.23,443,443,true,FRA,Europe,Frankfurt,252,4.42
35.204.7.211,443,443,true,FRA,Europe,Frankfurt,269,4.42
34.65.141.172,443,443,true,FRA,Europe,Frankfurt,249,4.42
