IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.99.8,2087,2087,true,SIN,Asia Pacific,Singapore,119,7.12
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,7.12
8.219.83.201,8443,8443,true,SIN,Asia Pacific,Singapore,117,7.11
8.219.87.34,8443,8443,true,SIN,Asia Pacific,Singapore,86,7.11
8.219.4.122,2096,2096,true,SIN,Asia Pacific,Singapore,50,7.11
47.236.202.91,80,80,false,SIN,Asia Pacific,Singapore,10,7.11
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,146,7.11
8.219.111.175,2052,2052,false,SIN,Asia Pacific,Singapore,45,7.10
47.236.149.107,80,80,false,SIN,Asia Pacific,Singapore,52,7.10
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,7.10
8.222.137.192,2096,2096,true,SIN,Asia Pacific,Singapore,74,7.10
8.217.250.222,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,7.10
8.219.4.122,8080,8080,false,SIN,Asia Pacific,Singapore,4,7.09
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,7.09
8.219.58.64,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.09
47.74.7.51,2052,2052,false,NRT,Asia Pacific,Tokyo,75,7.09
8.219.103.57,2087,2087,true,SIN,Asia Pacific,Singapore,57,7.09
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,189,7.09
8.219.156.148,2053,2053,true,SIN,Asia Pacific,Singapore,73,7.09
8.210.66.190,2087,2087,true,HKG,Asia Pacific,Hong Kong,40,7.08
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,29,7.08
47.236.180.51,2082,2082,false,SIN,Asia Pacific,Singapore,20,7.08
8.219.152.195,8443,8443,true,SIN,Asia Pacific,Singapore,124,7.08
8.222.224.17,8080,8080,false,SIN,Asia Pacific,Singapore,19,7.08
8.219.222.98,2052,2052,false,SIN,Asia Pacific,Singapore,17,7.08
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,7.08
8.222.212.219,2082,2082,false,SIN,Asia Pacific,Singapore,31,7.08
47.236.144.48,2087,2087,true,SIN,Asia Pacific,Singapore,52,7.08
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,25,7.08
47.236.121.7,2052,2052,false,SIN,Asia Pacific,Singapore,20,7.08
8.222.253.235,2082,2082,false,SIN,Asia Pacific,Singapore,15,7.08
47.236.145.85,2082,2082,false,SIN,Asia Pacific,Singapore,20,7.08
8.222.215.228,80,80,false,SIN,Asia Pacific,Singapore,7,7.08
8.210.65.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,37,7.07
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,32,7.07
8.219.170.223,8443,8443,true,SIN,Asia Pacific,Singapore,66,7.07
8.222.208.38,2086,2086,false,SIN,Asia Pacific,Singapore,11,7.07
8.219.87.34,80,80,false,SIN,Asia Pacific,Singapore,18,7.07
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,19,7.07
8.219.196.117,80,80,false,SIN,Asia Pacific,Singapore,13,7.07
8.219.198.139,2087,2087,true,SIN,Asia Pacific,Singapore,116,7.06
8.222.224.17,2087,2087,true,SIN,Asia Pacific,Singapore,111,7.06
8.222.215.228,8080,8080,false,SIN,Asia Pacific,Singapore,21,7.06
8.222.187.4,8080,8080,false,SIN,Asia Pacific,Singapore,21,7.06
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,58,7.05
8.222.211.16,2086,2086,false,SIN,Asia Pacific,Singapore,53,7.05
8.222.198.105,2087,2087,true,SIN,Asia Pacific,Singapore,77,7.05
8.219.106.15,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.04
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,7.04
8.222.184.198,80,80,false,SIN,Asia Pacific,Singapore,290,7.04
8.222.162.45,2086,2086,false,SIN,Asia Pacific,Singapore,31,7.04
47.236.7.106,2083,2083,true,SIN,Asia Pacific,Singapore,88,7.04
8.219.100.168,2083,2083,true,SIN,Asia Pacific,Singapore,88,7.04
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,7.04
8.219.213.112,2083,2083,true,SIN,Asia Pacific,Singapore,47,7.03
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,95,7.03
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,7.03
47.236.87.206,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.03
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,86,7.03
8.218.174.118,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,7.03
8.222.174.108,8443,8443,true,SIN,Asia Pacific,Singapore,176,7.03
8.219.141.174,2053,2053,true,SIN,Asia Pacific,Singapore,107,7.02
8.219.12.152,443,443,true,SIN,Asia Pacific,Singapore,84,7.02
47.236.172.71,8443,8443,true,SIN,Asia Pacific,Singapore,61,7.01
8.219.40.255,443,443,true,SIN,Asia Pacific,Singapore,72,7.01
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,28,7.01
47.236.123.133,2096,2096,true,SIN,Asia Pacific,Singapore,57,7.01
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,104,7.01
8.219.196.24,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.01
8.219.12.152,2086,2086,false,SIN,Asia Pacific,Singapore,16,7.01
47.236.172.71,2087,2087,true,SIN,Asia Pacific,Singapore,26,7.01
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.01
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,7.00
8.219.206.180,443,443,true,SIN,Asia Pacific,Singapore,88,7.00
8.219.222.98,80,80,false,SIN,Asia Pacific,Singapore,9,6.99
8.222.212.219,80,80,false,SIN,Asia Pacific,Singapore,17,6.99
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,6.99
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,20,6.99
8.222.236.229,8443,8443,true,SIN,Asia Pacific,Singapore,60,6.98
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,6.98
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,16,6.98
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,59,6.98
8.222.140.87,2082,2082,false,SIN,Asia Pacific,Singapore,27,6.97
8.219.72.51,2087,2087,true,SIN,Asia Pacific,Singapore,89,6.97
8.222.193.208,2096,2096,true,SIN,Asia Pacific,Singapore,48,6.97
8.222.138.164,2095,2095,false,SIN,Asia Pacific,Singapore,145,6.96
47.236.10.100,2052,2052,false,SIN,Asia Pacific,Singapore,21,6.96
8.222.187.4,8443,8443,true,SIN,Asia Pacific,Singapore,67,6.96
8.219.40.255,8443,8443,true,SIN,Asia Pacific,Singapore,93,6.95
47.236.144.48,2086,2086,false,SIN,Asia Pacific,Singapore,40,6.95
8.219.100.155,2086,2086,false,SIN,Asia Pacific,Singapore,9,6.95
8.217.149.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,108,6.94
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,6.94
47.236.144.48,2095,2095,false,SIN,Asia Pacific,Singapore,25,6.94
8.210.66.190,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,6.94
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.93
8.222.224.17,80,80,false,SIN,Asia Pacific,Singapore,39,6.93
47.236.167.231,2095,2095,false,SIN,Asia Pacific,Singapore,25,6.93
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,6.93
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,6.93
8.219.82.35,2052,2052,false,SIN,Asia Pacific,Singapore,42,6.93
8.219.142.191,2095,2095,false,SIN,Asia Pacific,Singapore,22,6.93
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,119,6.93
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,46,6.93
8.219.157.97,8443,8443,true,SIN,Asia Pacific,Singapore,73,6.92
8.222.146.222,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.92
47.236.7.106,2087,2087,true,SIN,Asia Pacific,Singapore,70,6.92
8.217.250.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,111,6.92
8.222.249.98,2082,2082,false,SIN,Asia Pacific,Singapore,46,6.91
8.222.212.219,8443,8443,true,SIN,Asia Pacific,Singapore,117,6.91
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,6.91
47.236.145.85,2083,2083,true,SIN,Asia Pacific,Singapore,61,6.91
8.217.91.121,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,6.91
8.218.52.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,74,6.91
8.219.114.201,2096,2096,true,SIN,Asia Pacific,Singapore,57,6.91
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,21,6.91
8.219.61.52,2052,2052,false,SIN,Asia Pacific,Singapore,8,6.91
8.219.147.58,2096,2096,true,SIN,Asia Pacific,Singapore,131,6.90
47.236.253.41,2053,2053,true,SIN,Asia Pacific,Singapore,95,6.90
8.210.119.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,70,6.90
47.236.169.15,2052,2052,false,SIN,Asia Pacific,Singapore,42,6.89
47.91.31.231,2095,2095,false,NRT,Asia Pacific,Tokyo,102,6.88
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,24,6.88
47.236.253.41,2095,2095,false,SIN,Asia Pacific,Singapore,40,6.88
47.236.144.156,2082,2082,false,SIN,Asia Pacific,Singapore,7,6.87
47.243.162.49,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,6.87
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,60,6.87
8.217.91.121,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,6.87
8.219.66.156,2082,2082,false,NRT,Asia Pacific,Tokyo,89,6.87
8.219.122.96,2082,2082,false,SIN,Asia Pacific,Singapore,8,6.87
47.236.75.113,2096,2096,true,SIN,Asia Pacific,Singapore,114,6.85
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,6.85
8.218.127.249,8443,8443,true,HKG,Asia Pacific,Hong Kong,106,6.85
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,82,6.85
47.236.123.133,2053,2053,true,SIN,Asia Pacific,Singapore,73,6.85
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,6.85
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,6.84
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,95,6.84
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,6.84
8.219.74.35,8443,8443,true,SIN,Asia Pacific,Singapore,78,6.84
8.222.219.34,2083,2083,true,SIN,Asia Pacific,Singapore,59,6.83
8.219.72.50,2096,2096,true,SIN,Asia Pacific,Singapore,63,6.83
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,6.83
47.243.107.148,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,6.83
8.222.236.229,2087,2087,true,SIN,Asia Pacific,Singapore,59,6.83
8.218.127.249,2053,2053,true,HKG,Asia Pacific,Hong Kong,131,6.82
8.222.223.34,443,443,true,SIN,Asia Pacific,Singapore,57,6.82
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,38,6.82
8.222.236.229,8880,8880,false,SIN,Asia Pacific,Singapore,17,6.82
8.218.143.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,6.81
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,25,6.81
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,6.81
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,33,6.81
47.245.115.6,443,443,true,SIN,Asia Pacific,Singapore,37,6.81
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,90,6.80
8.219.0.162,2083,2083,true,SIN,Asia Pacific,Singapore,77,6.80
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,6.80
47.236.149.107,8443,8443,true,SIN,Asia Pacific,Singapore,84,6.80
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,6.80
8.222.160.176,2053,2053,true,SIN,Asia Pacific,Singapore,76,6.80
8.219.137.50,80,80,false,SIN,Asia Pacific,Singapore,15,6.79
8.222.236.229,8080,8080,false,SIN,Asia Pacific,Singapore,27,6.79
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,54,6.79
8.219.73.21,2087,2087,true,SIN,Asia Pacific,Singapore,112,6.79
8.222.209.223,2095,2095,false,SIN,Asia Pacific,Singapore,43,6.79
8.218.3.12,2083,2083,true,HKG,Asia Pacific,Hong Kong,103,6.79
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,62,6.79
8.219.113.232,2095,2095,false,SIN,Asia Pacific,Singapore,41,6.79
8.222.253.235,2083,2083,true,SIN,Asia Pacific,Singapore,101,6.79
8.219.145.245,8880,8880,false,SIN,Asia Pacific,Singapore,24,6.79
47.236.11.84,8880,8880,false,SIN,Asia Pacific,Singapore,12,6.79
47.236.172.71,2083,2083,true,SIN,Asia Pacific,Singapore,56,6.78
8.219.100.168,2053,2053,true,SIN,Asia Pacific,Singapore,105,6.78
8.219.228.186,2095,2095,false,SIN,Asia Pacific,Singapore,15,6.78
8.222.212.219,8080,8080,false,SIN,Asia Pacific,Singapore,17,6.77
47.242.234.127,443,443,true,HKG,Asia Pacific,Hong Kong,83,6.77
8.219.73.188,2096,2096,true,SIN,Asia Pacific,Singapore,86,6.77
8.219.106.15,2086,2086,false,SIN,Asia Pacific,Singapore,19,6.77
47.236.130.95,2053,2053,true,SIN,Asia Pacific,Singapore,67,6.77
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,6.77
8.219.103.126,2096,2096,true,SIN,Asia Pacific,Singapore,143,6.77
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,6.76
47.74.43.95,2083,2083,true,NRT,Asia Pacific,Tokyo,93,6.76
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,26,6.76
47.236.150.13,2053,2053,true,SIN,Asia Pacific,Singapore,61,6.76
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,53,6.76
8.222.253.235,2095,2095,false,SIN,Asia Pacific,Singapore,7,6.75
8.222.210.182,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.75
8.219.86.200,8080,8080,false,SIN,Asia Pacific,Singapore,39,6.75
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,6.75
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,6.75
8.219.73.21,2095,2095,false,SIN,Asia Pacific,Singapore,20,6.75
8.219.215.214,2096,2096,true,SIN,Asia Pacific,Singapore,68,6.74
8.218.3.12,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,6.74
8.219.84.102,2053,2053,true,SIN,Asia Pacific,Singapore,51,6.74
47.236.145.85,8880,8880,false,SIN,Asia Pacific,Singapore,12,6.74
8.222.222.64,8880,8880,false,SIN,Asia Pacific,Singapore,19,6.74
47.236.170.54,2096,2096,true,SIN,Asia Pacific,Singapore,58,6.73
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,17,6.73
47.236.170.54,8080,8080,false,SIN,Asia Pacific,Singapore,15,6.73
8.219.111.147,8443,8443,true,SIN,Asia Pacific,Singapore,76,6.73
8.217.167.88,2053,2053,true,HKG,Asia Pacific,Hong Kong,107,6.72
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,28,6.72
8.218.158.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,6.72
8.219.142.229,2083,2083,true,SIN,Asia Pacific,Singapore,111,6.72
8.218.149.193,2087,2087,true,HKG,Asia Pacific,Hong Kong,114,6.72
8.219.6.157,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.71
47.76.77.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,6.71
8.219.5.10,2095,2095,false,SIN,Asia Pacific,Singapore,2,6.71
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,6.70
8.222.214.231,2083,2083,true,SIN,Asia Pacific,Singapore,101,6.70
8.219.111.147,2083,2083,true,SIN,Asia Pacific,Singapore,101,6.70
47.236.158.158,2087,2087,true,SIN,Asia Pacific,Singapore,79,6.70
8.219.74.35,2096,2096,true,SIN,Asia Pacific,Singapore,137,6.70
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,6.69
8.222.253.235,8080,8080,false,SIN,Asia Pacific,Singapore,5,6.68
8.222.187.4,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.68
8.222.219.34,2052,2052,false,SIN,Asia Pacific,Singapore,19,6.68
47.236.149.107,8443,8443,true,SIN,Asia Pacific,Singapore,75,6.68
8.219.228.186,2086,2086,false,SIN,Asia Pacific,Singapore,11,6.68
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,24,6.68
47.245.86.230,80,80,false,SIN,Asia Pacific,Singapore,6,6.67
8.218.127.249,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,6.67
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,6.67
8.222.144.117,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.67
8.222.221.109,2053,2053,true,SIN,Asia Pacific,Singapore,127,6.67
47.236.168.17,2096,2096,true,SIN,Asia Pacific,Singapore,87,6.67
8.218.156.91,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,6.67
47.236.121.7,8443,8443,true,SIN,Asia Pacific,Singapore,88,6.66
8.222.255.15,2096,2096,true,SIN,Asia Pacific,Singapore,92,6.66
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,40,6.66
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,21,6.66
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,78,6.66
8.218.11.90,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,6.65
8.219.200.145,2087,2087,true,SIN,Asia Pacific,Singapore,73,6.65
8.219.170.232,443,443,true,SIN,Asia Pacific,Singapore,99,6.65
8.222.213.221,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.65
8.219.12.152,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.65
8.219.241.189,2083,2083,true,SIN,Asia Pacific,Singapore,95,6.65
47.236.144.208,2096,2096,true,SIN,Asia Pacific,Singapore,97,6.64
47.236.167.231,2082,2082,false,SIN,Asia Pacific,Singapore,5,6.63
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,45,6.63
8.222.255.15,2083,2083,true,SIN,Asia Pacific,Singapore,108,6.63
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.63
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,6,6.63
8.219.84.102,2087,2087,true,SIN,Asia Pacific,Singapore,89,6.63
8.219.50.180,443,443,true,SIN,Asia Pacific,Singapore,95,6.63
8.222.249.98,443,443,true,SIN,Asia Pacific,Singapore,88,6.63
8.219.210.64,2053,2053,true,SIN,Asia Pacific,Singapore,26,6.62
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,50,6.62
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,6.62
8.222.193.65,2096,2096,true,SIN,Asia Pacific,Singapore,44,6.62
8.222.254.91,2087,2087,true,SIN,Asia Pacific,Singapore,83,6.62
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,6.62
8.222.221.109,443,443,true,SIN,Asia Pacific,Singapore,68,6.62
8.219.82.35,8443,8443,true,SIN,Asia Pacific,Singapore,97,6.61
8.219.66.156,2095,2095,false,NRT,Asia Pacific,Tokyo,89,6.61
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,58,6.61
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,30,6.61
8.219.58.64,2083,2083,true,SIN,Asia Pacific,Singapore,116,6.61
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,6.60
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,101,6.60
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,6.60
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,44,6.60
8.210.117.18,2096,2096,true,HKG,Asia Pacific,Hong Kong,97,6.59
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,6.59
8.222.249.98,2053,2053,true,SIN,Asia Pacific,Singapore,98,6.59
8.219.114.201,2052,2052,false,SIN,Asia Pacific,Singapore,39,6.59
47.236.171.205,80,80,false,SIN,Asia Pacific,Singapore,29,6.59
8.219.103.126,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.59
8.222.210.182,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.58
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,132,6.58
47.243.86.79,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,6.58
47.236.145.85,2086,2086,false,SIN,Asia Pacific,Singapore,35,6.58
8.219.73.188,2087,2087,true,SIN,Asia Pacific,Singapore,99,6.58
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,6.58
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,114,6.58
8.218.105.223,2082,2082,false,HKG,Asia Pacific,Hong Kong,33,6.57
8.222.255.15,8080,8080,false,SIN,Asia Pacific,Singapore,41,6.57
8.219.161.129,2095,2095,false,SIN,Asia Pacific,Singapore,29,6.57
8.219.114.201,2087,2087,true,SIN,Asia Pacific,Singapore,159,6.57
47.236.104.98,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.57
8.222.226.15,2086,2086,false,SIN,Asia Pacific,Singapore,15,6.57
8.219.0.162,2096,2096,true,SIN,Asia Pacific,Singapore,66,6.56
47.236.104.98,2087,2087,true,SIN,Asia Pacific,Singapore,110,6.56
47.236.169.141,2087,2087,true,SIN,Asia Pacific,Singapore,68,6.56
47.236.164.215,2053,2053,true,SIN,Asia Pacific,Singapore,92,6.56
47.236.165.25,2095,2095,false,SIN,Asia Pacific,Singapore,24,6.56
8.219.161.129,2096,2096,true,SIN,Asia Pacific,Singapore,95,6.56
8.222.152.165,2096,2096,true,SIN,Asia Pacific,Singapore,103,6.56
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,6.55
8.219.152.195,2095,2095,false,SIN,Asia Pacific,Singapore,9,6.55
8.218.188.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,6.55
8.219.103.57,443,443,true,SIN,Asia Pacific,Singapore,83,6.55
8.222.252.150,2087,2087,true,SIN,Asia Pacific,Singapore,52,6.55
8.222.138.164,2086,2086,false,SIN,Asia Pacific,Singapore,53,6.55
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,25,6.55
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,15,6.54
8.222.209.223,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.54
47.236.169.141,2096,2096,true,SIN,Asia Pacific,Singapore,67,6.54
8.219.84.102,2087,2087,true,SIN,Asia Pacific,Singapore,85,6.53
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,6.53
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,25,6.53
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,50,6.53
8.218.201.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,6.53
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,6.53
8.219.66.156,2082,2082,false,NRT,Asia Pacific,Tokyo,83,6.53
8.222.252.150,2096,2096,true,SIN,Asia Pacific,Singapore,155,6.52
8.219.73.188,2087,2087,true,SIN,Asia Pacific,Singapore,57,6.52
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,46,6.52
8.222.223.34,2053,2053,true,SIN,Asia Pacific,Singapore,90,6.52
8.219.3.53,2095,2095,false,SIN,Asia Pacific,Singapore,11,6.52
8.219.159.232,8880,8880,false,SIN,Asia Pacific,Singapore,59,6.52
8.219.124.227,2083,2083,true,SIN,Asia Pacific,Singapore,92,6.51
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,76,6.51
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.51
8.222.144.117,8080,8080,false,SIN,Asia Pacific,Singapore,17,6.51
47.236.83.239,2052,2052,false,SIN,Asia Pacific,Singapore,23,6.51
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,6.51
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,6.50
47.236.202.91,8443,8443,true,SIN,Asia Pacific,Singapore,142,6.50
8.219.73.188,80,80,false,SIN,Asia Pacific,Singapore,60,6.50
8.219.42.72,2096,2096,true,SIN,Asia Pacific,Singapore,111,6.50
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,17,6.50
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,51,6.50
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,130,6.50
8.219.3.53,2096,2096,true,SIN,Asia Pacific,Singapore,58,6.50
8.222.255.15,2053,2053,true,SIN,Asia Pacific,Singapore,60,6.49
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,6.49
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,71,6.49
47.236.158.158,8443,8443,true,SIN,Asia Pacific,Singapore,66,6.49
8.222.213.221,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.49
8.222.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.49
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,6.48
8.218.110.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,6.48
8.222.226.15,2096,2096,true,SIN,Asia Pacific,Singapore,91,6.48
8.218.158.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,6.48
8.219.139.13,2096,2096,true,SIN,Asia Pacific,Singapore,54,6.48
8.222.187.4,2087,2087,true,SIN,Asia Pacific,Singapore,135,6.48
8.219.209.14,2053,2053,true,SIN,Asia Pacific,Singapore,59,6.48
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,16,6.47
8.219.245.187,2083,2083,true,SIN,Asia Pacific,Singapore,82,6.47
47.243.70.197,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,6.47
8.219.84.102,2083,2083,true,SIN,Asia Pacific,Singapore,120,6.47
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,6.47
47.236.180.51,2082,2082,false,SIN,Asia Pacific,Singapore,28,6.46
47.236.174.206,2086,2086,false,SIN,Asia Pacific,Singapore,30,6.46
47.76.33.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,6.46
47.236.11.84,2095,2095,false,SIN,Asia Pacific,Singapore,20,6.46
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,17,6.46
8.219.3.53,2052,2052,false,SIN,Asia Pacific,Singapore,16,6.46
8.222.237.131,8443,8443,true,SIN,Asia Pacific,Singapore,85,6.46
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,69,6.46
47.236.149.107,2086,2086,false,SIN,Asia Pacific,Singapore,10,6.46
