IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
158.101.175.51,2053,443,true,FRA,Europe,Frankfurt,247,2.20
158.101.175.51,8443,443,true,FRA,Europe,Frankfurt,249,1.82
150.230.47.17,443,443,true,SJC,North America,San Jose,439,1.76
130.162.176.87,443,443,true,FRA,Europe,Frankfurt,277,1.63
143.47.233.100,443,443,true,FRA,Europe,Frankfurt,265,1.63
152.70.248.96,443,443,true,ICN,Asia Pacific,Seoul,88,1.49
146.235.192.207,443,443,true,SJC,North America,San Jose,434,1.34
158.101.169.13,8443,443,true,FRA,Europe,Frankfurt,249,1.32
158.101.169.13,2053,443,true,FRA,Europe,Frankfurt,255,1.18
146.56.133.140,2083,80,false,NRT,Asia Pacific,Tokyo,100,1.14
155.248.202.141,443,443,true,SJC,North America,San Jose,370,0.93
192.9.246.112,8443,443,true,SJC,North America,San Jose,371,0.91
130.61.239.203,2053,443,true,FRA,Europe,Frankfurt,311,0.89
152.70.91.7,8443,443,true,ICN,Asia Pacific,Seoul,87,0.85
158.101.215.45,8443,443,true,AMS,Europe,Amsterdam,250,0.73
192.18.139.229,8443,443,true,SJC,North America,San Jose,426,0.73
158.101.175.51,2053,443,true,FRA,Europe,Frankfurt,320,0.71
129.159.84.71,443,443,true,IAD,North America,Ashburn,251,0.70
204.216.105.106,8443,8443,true,YYZ,North America,Toronto,287,0.57
132.145.93.198,2083,2053,true,NRT,Asia Pacific,Tokyo,94,0.53
152.67.250.155,443,443,true,SJC,North America,San Jose,405,0.52
192.9.138.241,443,443,true,SJC,North America,San Jose,377,0.51
140.238.158.238,8080,443,true,YYZ,North America,Toronto,274,0.34
146.56.130.201,8443,443,true,ICN,Asia Pacific,Seoul,103,0.30
129.151.205.193,443,443,true,ARN,Europe,Stockholm,383,0.24
129.153.120.171,443,443,true,LAX,North America,Los Angeles,262,0.24
155.248.196.123,443,443,true,YVR,North America,Vancouver,402,0.22
143.47.231.188,443,443,true,FRA,Europe,Frankfurt,324,0.19
138.2.168.34,443,443,true,FRA,Europe,Frankfurt,268,0.17
150.230.23.32,443,443,true,FRA,Europe,Frankfurt,267,0.17
158.101.32.53,2053,443,true,LAX,North America,Los Angeles,244,0.16
89.168.111.237,443,443,true,AMS,Europe,Amsterdam,294,0.15
143.47.181.104,443,443,true,FRA,Europe,Frankfurt,309,0.11
152.70.54.35,443,443,true,FRA,Europe,Frankfurt,261,0.09
144.21.40.227,443,443,true,FRA,Europe,Frankfurt,271,0.07
193.122.10.244,443,443,true,FRA,Europe,Frankfurt,259,0.07
158.101.193.198,443,443,true,FRA,Europe,Frankfurt,374,0.07
132.145.127.203,2053,443,true,NRT,Asia Pacific,Tokyo,87,0.06
132.145.127.203,8443,443,true,NRT,Asia Pacific,Tokyo,85,0.05
141.144.195.63,443,443,true,FRA,Europe,Frankfurt,305,0.04
130.162.164.162,443,443,true,FRA,Europe,Frankfurt,320,0.01
141.144.206.57,443,443,true,FRA,Europe,Frankfurt,303,0.01
152.70.180.213,443,443,true,FRA,Europe,Frankfurt,273,0.00
141.145.206.16,8443,443,true,CDG,Europe,Paris,401,0.00
141.145.199.188,443,443,true,CDG,Europe,Paris,254,0.00
158.180.68.56,443,443,true,ICN,Asia Pacific,Seoul,68,0.00
140.238.50.112,443,8443,true,NRT,Asia Pacific,Tokyo,69,0.00
131.186.60.210,443,443,true,NRT,Asia Pacific,Tokyo,70,0.00
141.147.161.250,443,443,true,NRT,Asia Pacific,Tokyo,70,0.00
140.83.86.166,443,443,true,KIX,Asia Pacific,Osaka,77,0.00
64.110.101.125,443,443,true,KIX,Asia Pacific,Osaka,84,0.00
151.145.70.243,443,443,true,NRT,Asia Pacific,Tokyo,84,0.00
130.162.140.215,443,443,true,NRT,Asia Pacific,Tokyo,85,0.00
193.122.101.195,443,443,true,NRT,Asia Pacific,Tokyo,86,0.00
152.70.235.207,443,443,true,NRT,Asia Pacific,Tokyo,94,0.00
144.24.83.39,443,443,true,ICN,Asia Pacific,Seoul,97,0.00
152.70.249.67,443,443,true,ICN,Asia Pacific,Seoul,109,0.00
146.56.167.69,443,443,true,NRT,Asia Pacific,Tokyo,114,0.00
146.56.157.97,443,443,true,NRT,Asia Pacific,Tokyo,121,0.00
138.2.75.36,443,443,true,SIN,Asia Pacific,Singapore,209,0.00
150.136.87.192,443,443,true,IAD,North America,Ashburn,229,0.00
158.180.239.249,2095,443,true,CDG,Europe,Paris,243,0.00
129.146.240.62,443,443,true,LAX,North America,Los Angeles,246,0.00
152.70.178.232,443,443,true,FRA,Europe,Frankfurt,247,0.00
129.159.194.32,443,443,true,FRA,Europe,Frankfurt,250,0.00
130.162.172.94,443,443,true,FRA,Europe,Frankfurt,267,0.00
84.8.150.67,443,443,true,FRA,Europe,Frankfurt,268,0.00
141.147.73.23,443,443,true,FRA,Europe,Frankfurt,271,0.00
130.162.164.104,443,443,true,FRA,Europe,Frankfurt,271,0.00
141.147.105.200,443,443,true,FRA,Europe,Frankfurt,274,0.00
141.147.101.192,443,443,true,FRA,Europe,Frankfurt,276,0.00
144.24.173.168,443,443,true,FRA,Europe,Frankfurt,281,0.00
141.147.67.182,443,443,true,FRA,Europe,Frankfurt,285,0.00
141.147.77.146,443,443,true,FRA,Europe,Frankfurt,294,0.00
192.18.148.248,443,443,true,YYZ,North America,Toronto,300,0.00
141.147.98.145,443,443,true,FRA,Europe,Frankfurt,302,0.00
84.8.153.1,443,443,true,FRA,Europe,Frankfurt,314,0.00
152.67.138.215,443,443,true,FRA,Europe,Frankfurt,326,0.00
141.148.245.15,443,443,true,FRA,Europe,Frankfurt,327,0.00
143.47.243.127,443,443,true,FRA,Europe,Frankfurt,327,0.00
192.18.134.22,443,443,true,SJC,North America,San Jose,327,0.00
